id,smoking
159563,0.11758576
159564,0.22505629
159565,0.06143219
159566,0.22779907
159567,0.8259903
159568,0.71083045
159569,0.015600598
159570,0.76478225
159571,0.09938845
159572,0.57042986
159573,0.015903914
159574,0.8664596
159575,0.009474537
159576,0.18459268
159577,0.5872267
159578,0.33440205
159579,0.029073706
159580,0.5481614
159581,0.06995009
159582,0.3770337
159583,0.7326778
159584,0.49739003
159585,0.3919113
159586,0.21968685
159587,0.91355807
159588,0.90529144
159589,0.8487478
159590,0.87797064
159591,0.7279884
159592,0.019265966
159593,0.6992887
159594,0.044579558
159595,0.7752789
159596,0.8118768
159597,0.3964365
159598,0.01201087
159599,0.014351627
159600,0.002848326
159601,0.56613106
159602,0.05356836
159603,0.6961079
159604,0.27803898
159605,0.3319234
159606,0.003890792
159607,0.024939975
159608,0.84442174
159609,0.5468728
159610,0.0044359253
159611,0.024845727
159612,0.64282936
159613,0.76315403
159614,0.009402787
159615,0.014931564
159616,0.1794063
159617,0.028074613
159618,0.8061578
159619,0.022784239
159620,0.74261475
159621,0.77650523
159622,0.8409573
159623,0.6317425
159624,0.005916106
159625,0.009715461
159626,0.02376702
159627,0.44763207
159628,0.6085971
159629,0.7825906
159630,0.0865103
159631,0.103760414
159632,0.13634053
159633,0.03416689
159634,0.54309994
159635,0.0041084774
159636,0.01734798
159637,0.14299022
159638,0.928331
159639,0.21684636
159640,0.03641235
159641,0.06723409
159642,0.26276344
159643,0.1705438
159644,0.44612983
159645,0.3144193
159646,0.010819525
159647,0.75264454
159648,0.33217058
159649,0.28933495
159650,0.9318787
159651,0.8029912
159652,0.37013665
159653,0.15180512
159654,0.03388192
159655,0.6401286
159656,0.056151804
159657,0.6642449
159658,0.008229397
159659,0.0026879036
159660,0.3365738
159661,0.48686206
159662,0.3555667
159663,0.7092535
159664,0.0071696863
159665,0.33206838
159666,0.79977745
159667,0.1837066
159668,0.84776086
159669,0.47146702
159670,0.0687249
159671,0.72055405
159672,0.42049512
159673,0.6124262
159674,0.4099158
159675,0.8406905
159676,0.0034232421
159677,0.5316735
159678,0.50082463
159679,0.024844525
159680,0.90462244
159681,0.25071818
159682,0.7741222
159683,0.72689956
159684,0.3670288
159685,0.53198093
159686,0.049483765
159687,0.0041634855
159688,0.97335976
159689,0.12910219
159690,0.7792712
159691,0.50329965
159692,0.9131576
159693,0.40621603
159694,0.62549794
159695,0.0024536569
159696,0.01653206
159697,0.027203768
159698,0.17441447
159699,0.69663453
159700,0.71229273
159701,0.7890957
159702,0.7857267
159703,0.010337358
159704,0.48167816
159705,0.019748636
159706,0.2049079
159707,0.6231157
159708,0.68098736
159709,0.929771
159710,0.8864905
159711,0.5542262
159712,0.7722596
159713,0.6695106
159714,0.46296912
159715,0.33847016
159716,0.64067227
159717,0.011757863
159718,0.4559056
159719,0.08804363
159720,0.4339935
159721,0.7988068
159722,0.39576566
159723,0.04542567
159724,0.016113667
159725,0.8700372
159726,0.020409526
159727,0.0017569906
159728,0.014200287
159729,0.7329742
159730,0.26979008
159731,0.817279
159732,0.015996547
159733,0.4314144
159734,0.36829713
159735,0.017218579
159736,0.5741433
159737,0.73213476
159738,0.0067914496
159739,0.010069023
159740,0.62700117
159741,0.49956906
159742,0.2794172
159743,0.7401885
159744,0.76344466
159745,0.61747885
159746,0.5891894
159747,0.041286603
159748,0.11310992
159749,0.6749197
159750,0.57815826
159751,0.033145204
159752,0.023175135
159753,0.72614354
159754,0.43150085
159755,0.5167371
159756,0.019166911
159757,0.36463466
159758,0.6284323
159759,0.026079753
159760,0.84939265
159761,0.018247515
159762,0.48858383
159763,0.073363446
159764,0.7664149
159765,0.5585078
159766,0.7400336
159767,0.595076
159768,0.9204243
159769,0.6361547
159770,0.7238535
159771,0.013497927
159772,0.56932265
159773,0.2202639
159774,0.20209703
159775,0.15600832
159776,0.028270213
159777,0.4267931
159778,0.23868144
159779,0.77817476
159780,0.5512073
159781,0.8181983
159782,0.021389704
159783,0.070386454
159784,0.52835125
159785,0.0031623559
159786,0.8773666
159787,0.5818478
159788,0.02378742
159789,0.031915203
159790,0.01756434
159791,0.9175972
159792,0.07752802
159793,0.56740266
159794,0.16311061
159795,0.17691608
159796,0.4967671
159797,0.7943046
159798,0.6975377
159799,0.001215315
159800,0.008152669
159801,0.027835937
159802,0.97012794
159803,0.61000013
159804,0.62609226
159805,0.5406037
159806,0.87148947
159807,0.6750345
159808,0.015888562
159809,0.6507659
159810,0.0054066028
159811,0.0056224004
159812,0.45104662
159813,0.5434016
159814,0.86766267
159815,0.8403054
159816,0.6818953
159817,0.6592638
159818,0.0014981527
159819,0.68239564
159820,0.12549697
159821,0.0061027342
159822,0.66555655
159823,0.0038472556
159824,0.83318067
159825,0.79922926
159826,0.5190057
159827,0.035233986
159828,0.010483406
159829,0.017192816
159830,0.09359749
159831,0.6509073
159832,0.57086015
159833,0.4352513
159834,0.011026464
159835,0.92458844
159836,0.030319538
159837,0.34574372
159838,0.015917398
159839,0.19922493
159840,0.7639715
159841,0.8092255
159842,0.7625138
159843,0.91588897
159844,0.53603005
159845,0.015220572
159846,0.747517
159847,0.20394139
159848,0.41303658
159849,0.7483705
159850,0.013029354
159851,0.47483233
159852,0.010187456
159853,0.16410741
159854,0.6761338
159855,0.3693769
159856,0.13561438
159857,0.66838497
159858,0.738751
159859,0.0027248259
159860,0.8702278
159861,0.009519288
159862,0.0065348954
159863,0.641786
159864,0.02585716
159865,0.008409828
159866,0.6920135
159867,0.5341599
159868,0.87781
159869,0.68161905
159870,0.7672548
159871,0.09174509
159872,0.73813605
159873,0.72235596
159874,0.34872833
159875,0.09432074
159876,0.763004
159877,0.10773706
159878,0.6470335
159879,0.6536827
159880,0.67288846
159881,0.024396002
159882,0.855886
159883,0.8126778
159884,0.74536264
159885,0.4947901
159886,0.31712705
159887,0.2071801
159888,0.42846313
159889,0.91231364
159890,0.6593367
159891,0.94711596
159892,0.1625389
159893,0.01753599
159894,0.7852297
159895,0.60995895
159896,0.62315756
159897,0.3263013
159898,0.714495
159899,0.88458836
159900,0.019920446
159901,0.588125
159902,0.38125837
159903,0.36383584
159904,0.5373598
159905,0.012842663
159906,0.87383616
159907,0.7979602
159908,0.8103095
159909,0.0012817669
159910,0.6041737
159911,0.3617953
159912,0.7863654
159913,0.086661145
159914,0.019783953
159915,0.21479687
159916,0.031360652
159917,0.015195355
159918,0.15449284
159919,0.5141734
159920,0.1634668
159921,0.8181891
159922,0.15369354
159923,0.30742374
159924,0.82169044
159925,0.8052732
159926,0.86631906
159927,0.5075162
159928,0.3598614
159929,0.7814216
159930,0.25012252
159931,0.4023764
159932,0.006294938
159933,0.3545027
159934,0.13312727
159935,0.13939363
159936,0.45254493
159937,0.007763915
159938,0.7198012
159939,0.79649013
159940,0.56105953
159941,0.45322788
159942,0.46283713
159943,0.4981212
159944,0.00907435
159945,0.8157109
159946,0.7518132
159947,0.015162124
159948,0.23975107
159949,0.72372705
159950,0.9153196
159951,0.21592858
159952,0.7543965
159953,0.0044505172
159954,0.40252575
159955,0.0040799147
159956,0.72103924
159957,0.9692432
159958,0.59136486
159959,0.38398018
159960,0.741317
159961,0.75014544
159962,0.0024600236
159963,0.9673205
159964,0.032308735
159965,0.6440439
159966,0.8516597
159967,0.67979014
159968,0.013978853
159969,0.8840433
159970,0.022440609
159971,0.009277076
159972,0.015511285
159973,0.39402685
159974,0.25977704
159975,0.679496
159976,0.6115337
159977,0.7983462
159978,0.025756974
159979,0.6408673
159980,0.72118443
159981,0.78753495
159982,0.4079145
159983,0.865386
159984,0.38429445
159985,0.8086159
159986,0.9226262
159987,0.027542407
159988,0.85497844
159989,0.71277356
159990,0.1636842
159991,0.019666877
159992,0.40349197
159993,0.0072857453
159994,0.008097521
159995,0.004028843
159996,0.4586852
159997,0.8917199
159998,0.53612643
159999,0.7597677
160000,0.76148784
160001,0.18601969
160002,0.36236215
160003,0.04689393
160004,0.45879832
160005,0.012083446
160006,0.52457494
160007,0.76291186
160008,0.091189824
160009,0.6683785
160010,0.46910495
160011,0.14809847
160012,0.6197113
160013,0.8058399
160014,0.01010108
160015,0.12994103
160016,0.62943685
160017,0.07827561
160018,0.8103265
160019,0.0077105802
160020,0.026038777
160021,0.57743627
160022,0.7608658
160023,0.0043273787
160024,0.60936886
160025,0.076952204
160026,0.0146792885
160027,0.55834055
160028,0.008986763
160029,0.6711248
160030,0.47562653
160031,0.7510676
160032,0.0057581007
160033,0.06613174
160034,0.59235096
160035,0.5032385
160036,0.0101663275
160037,0.40387887
160038,0.5702058
160039,0.016733449
160040,0.63806283
160041,0.04607963
160042,0.2197501
160043,0.01712359
160044,0.07877384
160045,0.023638062
160046,0.5100518
160047,0.36505127
160048,0.34318104
160049,0.014634312
160050,0.840179
160051,0.8565972
160052,0.75644994
160053,0.14846455
160054,0.6064797
160055,0.47377142
160056,0.2232798
160057,0.026212558
160058,0.40407032
160059,0.83086884
160060,0.22848123
160061,0.1369806
160062,0.9107526
160063,0.04724293
160064,0.076334834
160065,0.43489283
160066,0.6761118
160067,0.4085873
160068,0.6281605
160069,0.6415887
160070,0.0063808523
160071,0.05070851
160072,0.487018
160073,0.0368363
160074,0.7501955
160075,0.9289468
160076,0.23427044
160077,0.006586058
160078,0.7772333
160079,0.07685381
160080,0.21264231
160081,0.12109003
160082,0.13477734
160083,0.07870387
160084,0.0007705024
160085,0.069885686
160086,0.013884989
160087,0.063735805
160088,0.38404518
160089,0.8878853
160090,0.63630766
160091,0.9302227
160092,0.5638788
160093,0.7978977
160094,0.0057046143
160095,0.839445
160096,0.42191768
160097,0.17708723
160098,0.702912
160099,0.0009300409
160100,0.48637122
160101,0.3665345
160102,0.70425165
160103,0.7585156
160104,0.16725037
160105,0.26335868
160106,0.010230079
160107,0.3422089
160108,0.7127014
160109,0.8842138
160110,0.71813875
160111,0.47568232
160112,0.02464887
160113,0.05448118
160114,0.7691163
160115,0.0022147535
160116,0.009167088
160117,0.91709775
160118,0.44229725
160119,0.0018353795
160120,0.22199981
160121,0.59665823
160122,0.67730427
160123,0.50889695
160124,0.8642367
160125,0.8706881
160126,0.5887691
160127,0.617683
160128,0.17586717
160129,0.87751883
160130,0.57879007
160131,0.036888614
160132,0.016401172
160133,0.90130174
160134,0.88871205
160135,0.62023693
160136,0.007771438
160137,0.82261455
160138,0.63641626
160139,0.95381343
160140,0.5002747
160141,0.6302227
160142,0.0010167524
160143,0.48179036
160144,0.24196157
160145,0.00709582
160146,0.0038461376
160147,0.6880053
160148,0.64100957
160149,0.44082212
160150,0.20796107
160151,0.2263014
160152,0.05176955
160153,0.035984375
160154,0.5742695
160155,0.5509231
160156,0.9213058
160157,0.5967877
160158,0.2853483
160159,0.77501976
160160,0.014452464
160161,0.7287413
160162,0.20090944
160163,0.8578004
160164,0.8399802
160165,0.9287249
160166,0.6900702
160167,0.7149046
160168,0.24283819
160169,0.21312231
160170,0.898489
160171,0.030773869
160172,0.40985096
160173,0.52565366
160174,0.6055687
160175,0.005363929
160176,0.21199636
160177,0.3479431
160178,0.4659377
160179,0.007591113
160180,0.70580393
160181,0.5823105
160182,0.7699478
160183,0.0054375655
160184,0.8419593
160185,0.0122774495
160186,0.3592344
160187,0.0033999747
160188,0.88223165
160189,0.7183924
160190,0.038494322
160191,0.5622802
160192,0.59215033
160193,0.012450809
160194,0.21242295
160195,0.4691288
160196,0.1982517
160197,0.8320941
160198,0.5061732
160199,0.027582973
160200,0.019079803
160201,0.01765025
160202,0.85902554
160203,0.812808
160204,0.11839142
160205,0.9061621
160206,0.6997637
160207,0.044541594
160208,0.28163803
160209,0.58116233
160210,0.021134784
160211,0.7153237
160212,0.23272435
160213,0.76988244
160214,0.1309001
160215,0.28821582
160216,0.058213092
160217,0.7009037
160218,0.25743628
160219,0.7903994
160220,0.7136858
160221,0.63146687
160222,0.34416473
160223,0.62458307
160224,0.7933243
160225,0.30021214
160226,0.08552793
160227,0.44027245
160228,0.87700635
160229,0.63925475
160230,0.81959605
160231,0.010331281
160232,0.90607125
160233,0.004010198
160234,0.02070398
160235,0.76008594
160236,0.5629039
160237,0.441797
160238,0.2615943
160239,0.031810336
160240,0.9187275
160241,0.021845683
160242,0.2823029
160243,0.57969433
160244,0.00321605
160245,0.7030306
160246,0.7963612
160247,0.6630751
160248,0.12980899
160249,0.7516003
160250,0.8728493
160251,0.46889895
160252,0.014128064
160253,0.22671627
160254,0.786511
160255,0.7274606
160256,0.3837152
160257,0.91989905
160258,0.0032795176
160259,0.89432627
160260,0.58448917
160261,0.1981724
160262,0.012487347
160263,0.05467213
160264,0.6012087
160265,0.4892549
160266,0.87571335
160267,0.38971516
160268,0.4474918
160269,0.034561228
160270,0.062633276
160271,0.6515425
160272,0.8955544
160273,0.008576289
160274,0.03963805
160275,0.694019
160276,0.5879965
160277,0.010473399
160278,0.597739
160279,0.61471486
160280,0.03837625
160281,0.8002198
160282,0.70278406
160283,0.52936476
160284,0.6266752
160285,0.83509344
160286,0.715046
160287,0.6744105
160288,0.15539491
160289,0.57629555
160290,0.79562515
160291,0.12319176
160292,0.0070476495
160293,0.7540893
160294,0.124428555
160295,0.8472692
160296,0.69964814
160297,0.8315701
160298,0.0069192075
160299,0.7824005
160300,0.55780625
160301,0.7130042
160302,0.26940182
160303,0.5141305
160304,0.77690685
160305,0.6765244
160306,0.6302594
160307,0.5609895
160308,0.031675305
160309,0.045282092
160310,0.0050267014
160311,0.81919575
160312,0.3637048
160313,0.6988112
160314,0.5943329
160315,0.74452937
160316,0.86365753
160317,0.55678195
160318,0.87824667
160319,0.5872465
160320,0.0072268257
160321,0.7833585
160322,0.47755668
160323,0.5356681
160324,0.6806738
160325,0.91553044
160326,0.6912582
160327,0.0103118615
160328,0.04520424
160329,0.84211797
160330,0.014182709
160331,0.8511843
160332,0.8009825
160333,0.18486772
160334,0.6399735
160335,0.41517067
160336,0.7986806
160337,0.694489
160338,0.34461683
160339,0.017309915
160340,0.8057694
160341,0.41135105
160342,0.4800565
160343,0.8506694
160344,0.37459472
160345,0.4255088
160346,0.4080479
160347,0.88333225
160348,0.8245738
160349,0.49856052
160350,0.8525585
160351,0.81933236
160352,0.670108
160353,0.019573499
160354,0.0059149256
160355,0.29016575
160356,0.18488963
160357,0.034890253
160358,0.14918415
160359,0.015994169
160360,0.016988017
160361,0.02436917
160362,0.0094493935
160363,0.039538994
160364,0.60884833
160365,0.52011675
160366,0.0069544534
160367,0.89708954
160368,0.3142161
160369,0.038001105
160370,0.931985
160371,0.76586825
160372,0.0074736173
160373,0.8993931
160374,0.8242665
160375,0.15198156
160376,0.5127162
160377,0.0238021
160378,0.7041815
160379,0.5261901
160380,0.012727993
160381,0.6550332
160382,0.57874835
160383,0.1101823
160384,0.3849297
160385,0.0034743007
160386,0.03363436
160387,0.002641354
160388,0.29648557
160389,0.80569464
160390,0.6278538
160391,0.53663254
160392,0.67198974
160393,0.11611613
160394,0.008847155
160395,0.7508101
160396,0.474479
160397,0.3066326
160398,0.90107447
160399,0.54036134
160400,0.8560901
160401,0.004491972
160402,0.7223634
160403,0.042300284
160404,0.43231246
160405,0.3125371
160406,0.58446485
160407,0.014923423
160408,0.65269494
160409,0.004320132
160410,0.0051523587
160411,0.8353855
160412,0.6542013
160413,0.7925524
160414,0.031785473
160415,0.032416604
160416,0.036986127
160417,0.008244348
160418,0.06554237
160419,0.42112812
160420,0.21565747
160421,0.5336789
160422,0.5112951
160423,0.005491558
160424,0.5808806
160425,0.018134465
160426,0.51598203
160427,0.009758132
160428,0.3482275
160429,0.73247933
160430,0.8516121
160431,0.9299235
160432,0.0065104105
160433,0.745993
160434,0.61211425
160435,0.90338403
160436,0.55444396
160437,0.009840666
160438,0.8447542
160439,0.5207955
160440,0.0011376906
160441,0.048841264
160442,0.7080226
160443,0.85900927
160444,0.010493259
160445,0.8127351
160446,0.82671046
160447,0.72746336
160448,0.7691043
160449,0.010677401
160450,0.16385566
160451,0.9115181
160452,0.80948895
160453,0.018864753
160454,0.3394743
160455,0.033969626
160456,0.8696706
160457,0.6869771
160458,0.6929593
160459,0.6378937
160460,0.47814193
160461,0.35264766
160462,0.6700894
160463,0.8623736
160464,0.6055084
160465,0.59827834
160466,0.14295202
160467,0.47432402
160468,0.66035205
160469,0.88102597
160470,0.66690046
160471,0.9059741
160472,0.026067566
160473,0.9173037
160474,0.66805524
160475,0.060596414
160476,0.037028078
160477,0.09615025
160478,0.8080761
160479,0.8396659
160480,0.55682045
160481,0.5727717
160482,0.018004697
160483,0.0013534841
160484,0.32853392
160485,0.0023611193
160486,0.024505971
160487,0.14047499
160488,0.0035480338
160489,0.5177207
160490,0.022115238
160491,0.69614565
160492,0.87678033
160493,0.64074343
160494,0.3102873
160495,0.35659748
160496,0.62974906
160497,0.3043042
160498,0.015297517
160499,0.82688636
160500,0.8161507
160501,0.0018920187
160502,0.7444286
160503,0.77652985
160504,0.044788357
160505,0.9187045
160506,0.7313013
160507,0.3654595
160508,0.869605
160509,0.9844701
160510,0.48366013
160511,0.7985965
160512,0.010882036
160513,0.5542773
160514,0.57188034
160515,0.8440246
160516,0.02600295
160517,0.736537
160518,0.0057555023
160519,0.48584267
160520,0.008280525
160521,0.023418782
160522,0.59566957
160523,0.4788319
160524,0.79056877
160525,0.25476864
160526,0.5351458
160527,0.77592534
160528,0.23479271
160529,0.50519925
160530,0.0095650125
160531,0.5955352
160532,0.12731126
160533,0.738748
160534,0.59348994
160535,0.7104431
160536,0.29881042
160537,0.3059143
160538,0.7009734
160539,0.30273795
160540,0.6442247
160541,0.73913944
160542,0.6544342
160543,0.008867738
160544,0.8929241
160545,0.0039124666
160546,0.8514342
160547,0.022327842
160548,0.47428828
160549,0.13765392
160550,0.31503558
160551,0.8118435
160552,0.7932901
160553,0.35032842
160554,0.5218271
160555,0.61952674
160556,0.38277406
160557,0.007165679
160558,0.49767756
160559,0.62801844
160560,0.022945337
160561,0.6851745
160562,0.4773971
160563,0.59357536
160564,0.72615474
160565,0.72704
160566,0.24838147
160567,0.558692
160568,0.9717197
160569,0.014172286
160570,0.799103
160571,0.6939346
160572,0.19928464
160573,0.26524645
160574,0.6103014
160575,0.035080127
160576,0.23533972
160577,0.13624555
160578,0.8964061
160579,0.8841687
160580,0.3797487
160581,0.6993413
160582,0.45561734
160583,0.8800583
160584,0.08680881
160585,0.71979034
160586,0.8775058
160587,0.8073243
160588,0.040446807
160589,0.005683896
160590,0.2899724
160591,0.0076556015
160592,0.09775421
160593,0.6562252
160594,0.8712553
160595,0.48072582
160596,0.07290269
160597,0.108035944
160598,0.109355435
160599,0.025202412
160600,0.24764091
160601,0.2005831
160602,0.8794069
160603,0.06572367
160604,0.01870724
160605,0.5179427
160606,0.060664173
160607,0.7539193
160608,0.7371312
160609,0.76723623
160610,0.033582356
160611,0.51466507
160612,0.65487844
160613,0.41814366
160614,0.5335074
160615,0.9098644
160616,0.0056976243
160617,0.03560687
160618,0.31270447
160619,0.38406852
160620,0.9286052
160621,0.67089206
160622,0.10232766
160623,0.32848755
160624,0.3196244
160625,0.06782788
160626,0.54787135
160627,0.17540699
160628,0.7520636
160629,0.3249102
160630,0.010507097
160631,0.053728398
160632,0.8145674
160633,0.033060864
160634,0.1288255
160635,0.52781826
160636,0.82992494
160637,0.01362723
160638,0.6117408
160639,0.6021614
160640,0.8290063
160641,0.00883224
160642,0.92977893
160643,0.76425195
160644,0.010732743
160645,0.24130413
160646,0.038934287
160647,0.75002
160648,0.041384265
160649,0.0368442
160650,0.4168957
160651,0.66919583
160652,0.6315154
160653,0.008904425
160654,0.011809725
160655,0.65308774
160656,0.6440256
160657,0.013217118
160658,0.48244718
160659,0.005554643
160660,0.7856819
160661,0.13140063
160662,0.69042295
160663,0.3786927
160664,0.00303841
160665,0.7931734
160666,0.010717923
160667,0.08558049
160668,0.30820847
160669,0.23528446
160670,0.6756407
160671,0.5043765
160672,0.96734893
160673,0.349872
160674,0.8746324
160675,0.07598917
160676,0.08317063
160677,0.021087503
160678,0.85184133
160679,0.73024416
160680,0.5745839
160681,0.0103683965
160682,0.045665685
160683,0.78233397
160684,0.80451345
160685,0.013739303
160686,0.37711427
160687,0.74061036
160688,0.16738662
160689,0.8349831
160690,0.5488978
160691,0.7139789
160692,0.015054298
160693,0.006737956
160694,0.56768525
160695,0.07433422
160696,0.58572614
160697,0.47188044
160698,0.77735233
160699,0.80526596
160700,0.75659555
160701,0.04421125
160702,0.033025563
160703,0.57766384
160704,0.2870366
160705,0.008767482
160706,0.2593021
160707,0.042929478
160708,0.17546767
160709,0.32341295
160710,0.6628582
160711,0.5789492
160712,0.68554026
160713,0.059462
160714,0.09696847
160715,0.35568428
160716,0.0796837
160717,0.8438701
160718,0.78706914
160719,0.39540353
160720,0.6590857
160721,0.63795733
160722,0.81597674
160723,0.5666135
160724,0.22087467
160725,0.69793767
160726,0.7407108
160727,0.95498234
160728,0.08628992
160729,0.012917073
160730,0.67295516
160731,0.804796
160732,0.020187167
160733,0.028854074
160734,0.011169702
160735,0.59077865
160736,0.7019077
160737,0.59126633
160738,0.7647725
160739,0.039323702
160740,0.2989745
160741,0.757382
160742,0.5916083
160743,0.332659
160744,0.4075314
160745,0.003684648
160746,0.06662116
160747,0.54394716
160748,0.56600267
160749,0.79975545
160750,0.47666717
160751,0.9401648
160752,0.107165344
160753,0.007940815
160754,0.06462178
160755,0.25444737
160756,0.044701606
160757,0.90726405
160758,0.013680898
160759,0.8137764
160760,0.005154762
160761,0.033677645
160762,0.5591422
160763,0.7096005
160764,0.040476575
160765,0.9380847
160766,0.5549653
160767,0.80688936
160768,0.76242805
160769,0.08362814
160770,0.8246319
160771,0.3495247
160772,0.43339536
160773,0.90735465
160774,0.7146326
160775,0.00891416
160776,0.7625534
160777,0.41015226
160778,0.7716422
160779,0.71447027
160780,0.20522457
160781,0.85021454
160782,0.83342224
160783,0.010933269
160784,0.12963527
160785,0.0032524623
160786,0.8562015
160787,0.7799269
160788,0.451492
160789,0.757939
160790,0.9353473
160791,0.06675154
160792,0.44470456
160793,0.12339576
160794,0.5613017
160795,0.6653867
160796,0.73710704
160797,0.06716361
160798,0.012122545
160799,0.07579641
160800,0.53362286
160801,0.039140023
160802,0.065403625
160803,0.75810057
160804,0.76279724
160805,0.5775585
160806,0.06421642
